SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,Credit grant
109356,0,Cash loans,M,Y,Y,0,157500.0,512446.5,37417.5,463500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,57.16164383561644,,11.66027397260274,11.673972602739726,10.0,1,0,0,1,0,0,,2.0,2,2,TUESDAY,15,0,0,0,0,0,0,XNA,,0.7414045405204006,0.28961123838200553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.7671232876712328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,favorable
109357,0,Cash loans,F,Y,Y,0,67500.0,159264.0,9270.0,126000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,54.90684931506849,29.561643835616437,26.194520547945206,9.72054794520548,64.0,1,1,0,1,0,0,Laborers,2.0,1,1,MONDAY,17,0,0,0,0,0,0,Industry: type 11,,0.7601617022038724,0.7421816117614419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,2.750684931506849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,favorable
109358,0,Cash loans,F,N,Y,2,247500.0,408780.0,26253.0,337500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.00702,33.657534246575345,5.109589041095891,2.9616438356164383,12.336986301369864,,1,1,0,1,0,0,High skill tech staff,4.0,2,2,MONDAY,16,0,0,0,0,0,0,Security Ministries,0.3613663060547155,0.6561080068032428,0.5388627065779676,0.1067,,0.9866,,,0.2,0.1724,0.3333,,,,0.0952,,,0.0851,,0.9866,,,0.1611,0.1379,0.3333,,,,0.0992,,,0.1077,,0.9866,,,0.2,0.1724,0.3333,,,,0.0969,,,,block of flats,0.0753,Panel,No,5.0,2.0,5.0,2.0,4.964383561643835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,favorable
109359,0,Cash loans,M,N,Y,0,337500.0,776304.0,22378.5,648000.0,Unaccompanied,Pensioner,Lower secondary,Civil marriage,House / apartment,0.030755,63.172602739726024,,4.3123287671232875,10.789041095890411,,1,0,0,1,1,0,,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,XNA,0.688517661820515,0.3524260134421812,0.6722428897082422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,2.786301369863014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,favorable
109360,0,Cash loans,F,N,Y,0,225000.0,886176.0,29286.0,765000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.018029,56.106849315068494,,0.8794520547945206,1.3835616438356164,,1,0,0,1,0,0,,1.0,3,3,WEDNESDAY,10,0,0,0,0,0,0,XNA,0.8255272585599173,0.6819075438164156,,0.0485,0.0795,0.9816,0.7484,0.0103,0.0,0.1724,0.1667,0.0417,,,0.0562,,0.0348,0.0494,0.0825,0.9816,0.7583,0.0104,0.0,0.1724,0.1667,0.0417,,,0.0586,,0.0369,0.0489,0.0795,0.9816,0.7518,0.0104,0.0,0.1724,0.1667,0.0417,,,0.0572,,0.0356,,block of flats,0.0575,Panel,No,0.0,0.0,0.0,0.0,1.0383561643835617,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,favorable
109361,0,Cash loans,M,N,Y,0,135000.0,305221.5,15934.5,252000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010966,51.0958904109589,0.7178082191780822,11.967123287671233,3.6465753424657534,,1,1,0,1,0,0,,2.0,2,2,TUESDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.529123833500933,,0.0691,0.0621,0.9826,0.8028,0.0078,0.02,0.1207,0.25,0.0417,0.0674,0.0303,0.0655,0.0,0.0059,0.0378,0.0297,0.9796,0.8105,0.0079,0.0,0.0345,0.1667,0.0417,0.0583,0.0331,0.0428,0.0,0.0,0.0697,0.0621,0.9826,0.8054,0.0079,0.02,0.1207,0.25,0.0417,0.0685,0.0308,0.0667,0.0,0.006,org spec account,block of flats,0.0366,"Stone, brick",No,2.0,0.0,2.0,0.0,0.9945205479452055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,favorable
109364,0,Cash loans,F,N,Y,0,180000.0,673875.0,21865.5,562500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.008019,55.1013698630137,,15.56986301369863,1.1643835616438356,,1,0,0,1,1,0,,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,XNA,0.7075969411536471,0.7065553684925684,0.6446794549585961,0.0412,0.0298,0.9752,0.66,0.0007,0.0,0.069,0.1667,0.2083,0.1405,0.0336,0.2308,0.0,0.0,0.042,0.031,0.9752,0.6733,0.0007,0.0,0.069,0.1667,0.2083,0.1437,0.0367,0.2404,0.0,0.0,0.0416,0.0298,0.9752,0.6645,0.0007,0.0,0.069,0.1667,0.2083,0.1429,0.0342,0.2349,0.0,0.0,reg oper account,block of flats,0.0252,"Stone, brick",No,0.0,0.0,0.0,0.0,1.6356164383561644,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,favorable
109365,0,Cash loans,F,N,Y,0,135000.0,273636.0,26784.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,58.28767123287671,32.558904109589044,31.854794520547944,12.67945205479452,,1,1,0,1,0,0,Medicine staff,2.0,3,3,THURSDAY,10,0,0,0,0,0,0,Medicine,,0.07827005414351948,0.363945238612397,0.0258,0.0,0.9732,0.6328,0.0028,0.0,0.069,0.125,0.1667,0.0243,0.0202,0.0184,0.0039,0.0029,0.0263,0.0,0.9732,0.6472,0.0028,0.0,0.069,0.125,0.1667,0.0248,0.022000000000000002,0.0192,0.0039,0.003,0.026000000000000002,0.0,0.9732,0.6377,0.0028,0.0,0.069,0.125,0.1667,0.0247,0.0205,0.0188,0.0039,0.0029,reg oper account,block of flats,0.0166,"Stone, brick",No,0.0,0.0,0.0,0.0,1.9945205479452055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,favorable
109366,0,Cash loans,F,Y,Y,0,171000.0,526500.0,23319.0,526500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,36.07945205479452,8.668493150684931,6.926027397260274,12.186301369863013,1.0,1,1,1,1,1,0,Sales staff,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,Self-employed,,0.7115985641296763,0.6109913280868294,0.0495,0.0853,0.9821,,,0.0,0.1379,0.125,,0.0607,,0.048,,0.0,0.0504,0.0885,0.9821,,,0.0,0.1379,0.125,,0.0621,,0.05,,0.0,0.05,0.0853,0.9821,,,0.0,0.1379,0.125,,0.0618,,0.0489,,0.0,,block of flats,0.0378,"Stone, brick",No,13.0,0.0,13.0,0.0,0.34794520547945207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,3.0,favorable
109368,0,Cash loans,F,N,Y,0,336835.935,1125000.0,32895.0,1125000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.001276,41.53150684931507,6.8931506849315065,4.421917808219178,12.983561643835616,,1,1,0,1,1,0,Managers,2.0,2,2,TUESDAY,8,0,0,0,0,0,0,Government,0.7917770255394297,0.6194094335039829,0.5190973382084597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.4328767123287671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,favorable
109369,0,Cash loans,M,Y,N,0,270000.0,1354500.0,70132.5,1354500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0228,32.62191780821918,6.961643835616439,3.526027397260274,12.054794520547945,7.0,1,1,1,1,1,0,,2.0,2,2,SATURDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.4311045402226599,0.2631435910213423,0.40314167665875134,0.2237,0.0966,0.998,0.9728,0.1254,0.32,0.1379,0.5417,0.5833,0.0669,0.1748,0.2595,0.0347,0.0699,0.2279,0.1002,0.998,0.9739,0.1266,0.3222,0.1379,0.5417,0.5833,0.0685,0.191,0.2704,0.035,0.07400000000000001,0.2259,0.0966,0.998,0.9732,0.1262,0.32,0.1379,0.5417,0.5833,0.0681,0.1779,0.2642,0.0349,0.0714,reg oper account,block of flats,0.2879,Panel,No,0.0,0.0,0.0,0.0,9.794520547945206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,favorable
109371,0,Cash loans,F,N,Y,0,90000.0,239850.0,23494.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.025164,67.83835616438355,,23.805479452054794,12.169863013698631,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,,0.21982370270442614,0.7338145369642702,0.0247,0.0392,0.9732,0.6328,0.0028,0.0,0.069,0.0833,0.125,0.0323,0.0202,0.0192,0.0,0.0,0.0252,0.0407,0.9732,0.6472,0.0028,0.0,0.069,0.0833,0.125,0.033,0.022000000000000002,0.02,0.0,0.0,0.025,0.0392,0.9732,0.6377,0.0028,0.0,0.069,0.0833,0.125,0.0329,0.0205,0.0195,0.0,0.0,reg oper account,block of flats,0.0166,"Stone, brick",No,2.0,0.0,2.0,0.0,3.778082191780822,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,favorable
109372,0,Cash loans,F,N,Y,0,135000.0,1061599.5,31171.5,927000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,61.00821917808219,,0.736986301369863,12.682191780821919,,1,0,0,1,0,0,,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,XNA,,0.440736346007024,0.6610235391308081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.4136986301369863,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,favorable
109373,0,Cash loans,F,N,Y,0,135000.0,513000.0,28773.0,513000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.015221,27.816438356164383,8.608219178082193,6.742465753424658,6.2027397260273975,,1,1,0,1,1,0,Managers,2.0,2,2,FRIDAY,9,0,0,0,0,0,0,Postal,,0.5017130151528871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,3.191780821917808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,favorable
109374,0,Cash loans,M,Y,Y,0,121500.0,364428.0,10152.0,238500.0,Family,Working,Higher education,Married,House / apartment,0.020713,34.15890410958904,1.904109589041096,18.06027397260274,11.778082191780822,1.0,1,1,0,1,0,0,,2.0,3,2,WEDNESDAY,10,0,0,0,0,0,0,Other,0.6089239292661097,0.4735395179663239,,0.0464,0.1044,0.9722,0.6192,0.0714,0.0,0.1379,0.125,0.1667,0.0328,0.0336,0.0597,0.0193,0.0422,0.0473,0.1083,0.9722,0.6341,0.07200000000000001,0.0,0.1379,0.125,0.1667,0.0336,0.0367,0.0622,0.0195,0.0447,0.0468,0.1044,0.9722,0.6243,0.0718,0.0,0.1379,0.125,0.1667,0.0334,0.0342,0.0607,0.0194,0.0431,reg oper account,block of flats,0.0561,"Stone, brick",No,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,favorable
109375,1,Cash loans,F,N,N,1,135000.0,454500.0,21865.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.028663,37.06575342465754,5.498630136986302,20.578082191780823,11.715068493150685,,1,1,0,1,0,0,Sales staff,2.0,2,2,MONDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.5440977939296764,0.6940926425266661,0.0515,0.0345,0.9702,,,0.08,0.1379,0.125,,,,0.0365,,0.0234,0.0525,0.0358,0.9702,,,0.0806,0.1379,0.125,,,,0.038,,0.0248,0.052000000000000005,0.0345,0.9702,,,0.08,0.1379,0.125,,,,0.0372,,0.0239,,,0.0641,"Stone, brick",No,17.0,0.0,17.0,0.0,-0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,not favorable
109376,0,Cash loans,F,N,Y,0,49500.0,101880.0,10206.0,90000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.006008,66.02191780821917,,38.032876712328765,13.926027397260274,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,,0.6400909950428426,0.34090642641523844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.7178082191780821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,favorable
109377,0,Cash loans,M,Y,N,0,112500.0,545040.0,20547.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.007120000000000001,40.88219178082192,2.947945205479452,15.441095890410958,12.728767123287671,17.0,1,1,1,1,1,1,Laborers,1.0,2,2,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.2838540660756936,0.1953537989258013,0.42589289800515295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,0.0,6.652054794520548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,5.0,favorable
109378,0,Cash loans,F,N,Y,1,157500.0,900000.0,31887.0,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.014519999999999996,30.16986301369863,2.5972602739726027,13.89041095890411,5.953424657534247,,1,1,0,1,0,0,Sales staff,3.0,2,2,FRIDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.3883336789600712,0.3420278293317465,0.3001077565791181,0.1485,,0.9717,0.6124,0.0,0.0,0.069,0.1667,0.2083,0.0,0.121,0.0629,0.0,0.0,0.1513,,0.9717,0.6276,0.0,0.0,0.069,0.1667,0.2083,0.0,0.1322,0.0656,0.0,0.0,0.1499,,0.9717,0.6176,0.0,0.0,0.069,0.1667,0.2083,0.0,0.1231,0.0641,0.0,0.0,reg oper account,block of flats,0.0724,"Stone, brick",No,6.0,0.0,6.0,0.0,1.0547945205479452,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,favorable
109379,0,Revolving loans,F,N,Y,0,157500.0,135000.0,6750.0,135000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,64.26027397260275,,18.164383561643834,12.334246575342465,,1,0,0,1,1,0,,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,,0.43538569711994135,0.7726311345553628,0.0619,0.0488,0.9801,0.728,0.0074,0.0,0.1724,0.1667,0.2083,0.0591,0.0504,0.0516,0.0,0.0,0.063,0.0506,0.9801,0.7387,0.0075,0.0,0.1724,0.1667,0.2083,0.0604,0.0551,0.0538,0.0,0.0,0.0625,0.0488,0.9801,0.7316,0.0075,0.0,0.1724,0.1667,0.2083,0.0601,0.0513,0.0525,0.0,0.0,reg oper account,block of flats,0.0447,Mixed,No,2.0,0.0,2.0,0.0,0.4767123287671233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,favorable
109380,0,Cash loans,M,Y,Y,0,135000.0,540000.0,23008.5,540000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.028663,58.97260273972603,,10.76986301369863,12.575342465753424,14.0,1,0,0,1,0,0,,2.0,2,2,TUESDAY,13,0,0,0,0,0,0,XNA,0.5237477554306498,0.5472312924471578,0.0005272652387098817,0.1418,0.1366,0.9856,0.6668,,0.28,0.1897,0.3958,0.1458,0.0,0.0857,0.1909,0.0039,0.1417,0.1082,0.1254,0.9757,0.6798,,0.282,0.1724,0.1667,0.0417,0.0,0.0937,0.084,0.0039,0.0958,0.1431,0.1366,0.9856,0.6713,,0.28,0.1897,0.3958,0.1458,0.0,0.0872,0.1943,0.0039,0.1446,reg oper account,block of flats,0.2789,"Stone, brick",No,3.0,0.0,3.0,0.0,5.542465753424658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,favorable
109381,0,Cash loans,F,N,N,2,45000.0,269550.0,16285.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.028663,40.95068493150685,8.271232876712329,14.282191780821918,11.104109589041096,,1,1,1,1,0,0,Sales staff,4.0,2,2,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.7291265727928086,0.4454957003117263,,0.3639,0.3999,0.9846,0.7892,0.068,0.0,0.7586,0.1667,0.0417,0.2507,0.2925,0.3156,0.0193,0.0249,0.3708,0.415,0.9846,0.7975,0.0686,0.0,0.7586,0.1667,0.0417,0.2565,0.3196,0.3288,0.0195,0.0263,0.3674,0.3999,0.9846,0.792,0.0684,0.0,0.7586,0.1667,0.0417,0.2551,0.2976,0.3213,0.0194,0.0254,reg oper account,block of flats,0.2908,Panel,No,3.0,0.0,3.0,0.0,4.501369863013698,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,favorable
109382,0,Cash loans,F,N,Y,0,90000.0,579195.0,23098.5,468000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,60.61095890410959,,2.5972602739726027,12.098630136986301,,1,0,0,1,0,1,,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,0.9184043493807948,0.41759789169722417,0.18088797776707397,0.0289,0.0086,0.9727,0.66,0.0161,0.0,0.069,0.0833,0.1667,0.0,0.0235,0.0252,0.0,0.0,0.0084,0.0,0.9702,0.6733,0.0159,0.0,0.0345,0.0417,0.1667,0.0,0.0073,0.0107,0.0,0.0,0.0291,0.0086,0.9727,0.6645,0.0162,0.0,0.069,0.0833,0.1667,0.0,0.0239,0.0256,0.0,0.0,reg oper account,block of flats,0.0167,"Stone, brick",No,0.0,0.0,0.0,0.0,4.279452054794521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0,favorable
109383,0,Cash loans,F,N,N,0,351000.0,755190.0,36459.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,59.106849315068494,2.9616438356164383,4.115068493150685,9.597260273972603,,1,1,0,1,1,0,,2.0,1,1,SATURDAY,12,0,0,0,0,0,0,Self-employed,,0.5450902774572204,0.44539624156083396,0.0825,,0.9732,,,,0.1379,0.1667,,,,,,,0.084,,0.9732,,,,0.1379,0.1667,,,,,,,0.0833,,0.9732,,,,0.1379,0.1667,,,,,,,,block of flats,0.0498,"Stone, brick",No,0.0,0.0,0.0,0.0,-0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,favorable
109384,0,Cash loans,M,Y,N,0,90000.0,225000.0,14377.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,40.12876712328767,6.7315068493150685,6.846575342465753,6.917808219178082,18.0,1,1,1,1,0,0,Laborers,2.0,2,2,MONDAY,9,0,0,0,0,1,1,Industry: type 3,0.35261111241055554,0.6998603299612073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,3.2383561643835614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,favorable
109385,0,Cash loans,M,Y,Y,1,675000.0,521280.0,35392.5,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.018029,43.945205479452056,5.024657534246575,2.2739726027397262,11.506849315068493,5.0,1,1,1,1,0,0,Managers,3.0,3,3,TUESDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.2997174471552841,0.5296958714907356,0.7407990879702335,0.0206,,,,,0.0,0.0345,0.1667,,,,0.0312,,,0.021,,,,,0.0,0.0345,0.1667,,,,0.0325,,,0.0208,,,,,0.0,0.0345,0.1667,,,,0.0317,,,,block of flats,0.0379,"Stone, brick",No,0.0,0.0,0.0,0.0,1.16986301369863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,favorable
109386,0,Cash loans,F,N,Y,0,144000.0,517500.0,28201.5,517500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,37.26301369863014,1.5041095890410958,4.627397260273972,2.9753424657534246,,1,1,0,1,1,0,Laborers,2.0,3,3,FRIDAY,13,0,0,0,0,0,0,Construction,0.27216122496899725,0.4886381638198589,0.7700870700124128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,6.635616438356164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,favorable
109387,0,Revolving loans,F,N,Y,0,450000.0,1237500.0,61875.0,1237500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,29.53150684931507,3.175342465753425,15.057534246575342,8.205479452054794,,1,1,0,1,1,0,Managers,2.0,1,1,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.801226618996446,,,0.4294,0.9821,0.7552,0.0924,0.64,0.5517,0.3333,0.375,0.1498,,0.6078,,0.0044,,0.4456,0.9821,0.7648,0.0932,0.6445,0.5517,0.3333,0.375,0.1532,,0.6332,,0.0046,,0.4294,0.9821,0.7585,0.0929,0.64,0.5517,0.3333,0.375,0.1524,,0.6187,,0.0044,reg oper account,block of flats,0.5295,Panel,No,0.0,0.0,0.0,0.0,0.6465753424657534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,favorable
109388,0,Cash loans,M,N,N,0,157500.0,808650.0,29709.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,56.345205479452055,4.906849315068493,35.64657534246575,10.994520547945205,,1,1,0,1,0,0,Drivers,2.0,2,2,TUESDAY,18,0,0,0,0,1,1,Self-employed,,0.4744063988387378,0.7544061731797895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,4.219178082191781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,favorable
